test_date,county,new_positives,total_number_of_tests,region_orig
2021-11-11,Putnam,16,897,Lower Hudson Valley
2021-11-10,Putnam,17,876,Lower Hudson Valley
2021-11-09,Putnam,13,519,Lower Hudson Valley
2021-11-08,Putnam,8,348,Lower Hudson Valley
2021-11-07,Putnam,10,478,Lower Hudson Valley
2021-11-06,Putnam,9,594,Lower Hudson Valley
2021-11-05,Putnam,9,719,Lower Hudson Valley
2021-11-04,Putnam,21,868,Lower Hudson Valley
2021-11-03,Putnam,8,791,Lower Hudson Valley
2021-11-02,Putnam,10,538,Lower Hudson Valley
2021-11-01,Putnam,9,334,Lower Hudson Valley
2021-10-31,Putnam,7,457,Lower Hudson Valley
2021-10-30,Putnam,11,602,Lower Hudson Valley
2021-10-29,Putnam,12,724,Lower Hudson Valley
2021-10-28,Putnam,20,918,Lower Hudson Valley
2021-10-27,Putnam,22,940,Lower Hudson Valley
2021-10-26,Putnam,21,642,Lower Hudson Valley
2021-10-25,Putnam,7,244,Lower Hudson Valley
2021-10-24,Putnam,9,629,Lower Hudson Valley
2021-10-23,Putnam,12,564,Lower Hudson Valley
2021-10-22,Putnam,20,813,Lower Hudson Valley
2021-10-21,Putnam,17,860,Lower Hudson Valley
2021-10-20,Putnam,23,824,Lower Hudson Valley
2021-10-19,Putnam,21,788,Lower Hudson Valley
2021-10-18,Putnam,9,321,Lower Hudson Valley
2021-10-17,Putnam,19,536,Lower Hudson Valley
2021-10-16,Putnam,15,752,Lower Hudson Valley
2021-10-15,Putnam,20,918,Lower Hudson Valley
2021-10-14,Putnam,27,802,Lower Hudson Valley
2021-10-13,Putnam,30,888,Lower Hudson Valley
2021-10-12,Putnam,38,653,Lower Hudson Valley
2021-10-11,Putnam,15,449,Lower Hudson Valley
2021-10-10,Putnam,31,1060,Lower Hudson Valley
2021-10-09,Putnam,5,318,Lower Hudson Valley
2021-10-08,Putnam,30,891,Lower Hudson Valley
2021-10-07,Putnam,37,945,Lower Hudson Valley
2021-10-06,Putnam,31,889,Lower Hudson Valley
2021-10-05,Putnam,22,914,Lower Hudson Valley
2021-10-04,Putnam,16,500,Lower Hudson Valley
2021-10-03,Putnam,13,545,Lower Hudson Valley
2021-10-02,Putnam,20,679,Lower Hudson Valley
2021-10-01,Putnam,20,837,Lower Hudson Valley
2021-09-30,Putnam,28,831,Lower Hudson Valley
2021-09-29,Putnam,29,926,Lower Hudson Valley
2021-09-28,Putnam,20,791,Lower Hudson Valley
2021-09-27,Putnam,18,504,Lower Hudson Valley
2021-09-26,Putnam,14,519,Lower Hudson Valley
2021-09-25,Putnam,13,747,Lower Hudson Valley
2021-09-24,Putnam,27,837,Lower Hudson Valley
2021-09-23,Putnam,31,969,Lower Hudson Valley
2021-09-22,Putnam,26,811,Lower Hudson Valley
2021-09-21,Putnam,36,843,Lower Hudson Valley
2021-09-20,Putnam,29,507,Lower Hudson Valley
2021-09-19,Putnam,14,560,Lower Hudson Valley
2021-09-18,Putnam,23,818,Lower Hudson Valley
2021-09-17,Putnam,37,751,Lower Hudson Valley
2021-09-16,Putnam,29,801,Lower Hudson Valley
2021-09-15,Putnam,23,663,Lower Hudson Valley
2021-09-14,Putnam,25,604,Lower Hudson Valley
2021-09-13,Putnam,24,477,Lower Hudson Valley
2021-09-12,Putnam,24,479,Lower Hudson Valley
2021-09-11,Putnam,14,640,Lower Hudson Valley
2021-09-10,Putnam,10,716,Lower Hudson Valley
2021-09-09,Putnam,25,678,Lower Hudson Valley
2021-09-08,Putnam,15,846,Lower Hudson Valley
2021-09-07,Putnam,19,334,Lower Hudson Valley
2021-09-06,Putnam,14,201,Lower Hudson Valley
2021-09-05,Putnam,23,422,Lower Hudson Valley
2021-09-04,Putnam,18,580,Lower Hudson Valley
2021-09-03,Putnam,27,563,Lower Hudson Valley
2021-09-02,Putnam,13,629,Lower Hudson Valley
2021-09-01,Putnam,17,600,Lower Hudson Valley
2021-08-31,Putnam,47,636,Lower Hudson Valley
2021-08-30,Putnam,19,361,Lower Hudson Valley
2021-08-29,Putnam,19,457,Lower Hudson Valley
2021-08-28,Putnam,17,580,Lower Hudson Valley
2021-08-27,Putnam,22,733,Lower Hudson Valley
2021-08-26,Putnam,29,743,Lower Hudson Valley
2021-08-25,Putnam,29,680,Lower Hudson Valley
2021-08-24,Putnam,18,587,Lower Hudson Valley
2021-08-23,Putnam,9,347,Lower Hudson Valley
2021-08-22,Putnam,14,499,Lower Hudson Valley
2021-08-21,Putnam,28,628,Lower Hudson Valley
2021-08-20,Putnam,29,717,Lower Hudson Valley
2021-08-19,Putnam,24,665,Lower Hudson Valley
2021-08-18,Putnam,26,637,Lower Hudson Valley
2021-08-17,Putnam,21,545,Lower Hudson Valley
2021-08-16,Putnam,31,447,Lower Hudson Valley
2021-08-15,Putnam,10,402,Lower Hudson Valley
2021-08-14,Putnam,18,663,Lower Hudson Valley
2021-08-13,Putnam,27,617,Lower Hudson Valley
2021-08-12,Putnam,28,645,Lower Hudson Valley
2021-08-11,Putnam,26,547,Lower Hudson Valley
2021-08-10,Putnam,15,542,Lower Hudson Valley
2021-08-09,Putnam,11,458,Lower Hudson Valley
2021-08-08,Putnam,10,448,Lower Hudson Valley
2021-08-07,Putnam,16,461,Lower Hudson Valley
2021-08-06,Putnam,15,667,Lower Hudson Valley
2021-08-05,Putnam,19,527,Lower Hudson Valley
2021-08-04,Putnam,16,535,Lower Hudson Valley
2021-08-03,Putnam,9,430,Lower Hudson Valley
2021-08-02,Putnam,6,247,Lower Hudson Valley
2021-08-01,Putnam,9,310,Lower Hudson Valley
2021-07-31,Putnam,17,428,Lower Hudson Valley
2021-07-30,Putnam,14,503,Lower Hudson Valley
2021-07-29,Putnam,12,517,Lower Hudson Valley
2021-07-28,Putnam,13,443,Lower Hudson Valley
2021-07-27,Putnam,7,372,Lower Hudson Valley
2021-07-26,Putnam,5,235,Lower Hudson Valley
2021-07-25,Putnam,7,290,Lower Hudson Valley
2021-07-24,Putnam,11,433,Lower Hudson Valley
2021-07-23,Putnam,5,415,Lower Hudson Valley
2021-07-22,Putnam,10,473,Lower Hudson Valley
2021-07-21,Putnam,5,403,Lower Hudson Valley
2021-07-20,Putnam,3,404,Lower Hudson Valley
2021-07-19,Putnam,2,253,Lower Hudson Valley
2021-07-18,Putnam,4,213,Lower Hudson Valley
2021-07-17,Putnam,3,350,Lower Hudson Valley
2021-07-16,Putnam,2,371,Lower Hudson Valley
2021-07-15,Putnam,3,313,Lower Hudson Valley
2021-07-14,Putnam,4,274,Lower Hudson Valley
2021-07-13,Putnam,1,293,Lower Hudson Valley
2021-07-12,Putnam,0,220,Lower Hudson Valley
2021-07-11,Putnam,2,253,Lower Hudson Valley
2021-07-10,Putnam,1,267,Lower Hudson Valley
2021-07-09,Putnam,0,321,Lower Hudson Valley
2021-07-08,Putnam,2,367,Lower Hudson Valley
2021-07-07,Putnam,0,376,Lower Hudson Valley
2021-07-06,Putnam,1,175,Lower Hudson Valley
2021-07-05,Putnam,0,134,Lower Hudson Valley
2021-07-04,Putnam,2,302,Lower Hudson Valley
2021-07-03,Putnam,0,306,Lower Hudson Valley
2021-07-02,Putnam,1,351,Lower Hudson Valley
2021-07-01,Putnam,0,326,Lower Hudson Valley
2021-06-30,Putnam,1,312,Lower Hudson Valley
2021-06-29,Putnam,1,349,Lower Hudson Valley
2021-06-28,Putnam,1,331,Lower Hudson Valley
2021-06-27,Putnam,2,201,Lower Hudson Valley
2021-06-26,Putnam,1,336,Lower Hudson Valley
2021-06-25,Putnam,0,461,Lower Hudson Valley
2021-06-24,Putnam,2,398,Lower Hudson Valley
2021-06-23,Putnam,0,464,Lower Hudson Valley
2021-06-22,Putnam,0,357,Lower Hudson Valley
2021-06-21,Putnam,1,185,Lower Hudson Valley
2021-06-20,Putnam,0,274,Lower Hudson Valley
2021-06-19,Putnam,0,363,Lower Hudson Valley
2021-06-18,Putnam,1,421,Lower Hudson Valley
2021-06-17,Putnam,5,467,Lower Hudson Valley
2021-06-16,Putnam,6,441,Lower Hudson Valley
2021-06-15,Putnam,4,418,Lower Hudson Valley
2021-06-14,Putnam,1,163,Lower Hudson Valley
2021-06-13,Putnam,0,258,Lower Hudson Valley
2021-06-12,Putnam,1,363,Lower Hudson Valley
2021-06-11,Putnam,0,561,Lower Hudson Valley
2021-06-10,Putnam,2,506,Lower Hudson Valley
2021-06-09,Putnam,2,547,Lower Hudson Valley
2021-06-08,Putnam,0,441,Lower Hudson Valley
2021-06-07,Putnam,1,321,Lower Hudson Valley
2021-06-06,Putnam,4,314,Lower Hudson Valley
2021-06-05,Putnam,3,393,Lower Hudson Valley
2021-06-04,Putnam,3,528,Lower Hudson Valley
2021-06-03,Putnam,4,605,Lower Hudson Valley
2021-06-02,Putnam,4,467,Lower Hudson Valley
2021-06-01,Putnam,4,218,Lower Hudson Valley
2021-05-31,Putnam,2,239,Lower Hudson Valley
2021-05-30,Putnam,1,297,Lower Hudson Valley
2021-05-29,Putnam,1,387,Lower Hudson Valley
2021-05-28,Putnam,3,468,Lower Hudson Valley
2021-05-27,Putnam,3,486,Lower Hudson Valley
2021-05-26,Putnam,1,531,Lower Hudson Valley
2021-05-25,Putnam,2,474,Lower Hudson Valley
2021-05-24,Putnam,3,270,Lower Hudson Valley
2021-05-23,Putnam,1,303,Lower Hudson Valley
2021-05-22,Putnam,2,473,Lower Hudson Valley
2021-05-21,Putnam,5,578,Lower Hudson Valley
2021-05-20,Putnam,0,543,Lower Hudson Valley
2021-05-19,Putnam,5,570,Lower Hudson Valley
2021-05-18,Putnam,4,594,Lower Hudson Valley
2021-05-17,Putnam,2,255,Lower Hudson Valley
2021-05-16,Putnam,1,369,Lower Hudson Valley
2021-05-15,Putnam,2,556,Lower Hudson Valley
2021-05-14,Putnam,5,734,Lower Hudson Valley
2021-05-13,Putnam,3,706,Lower Hudson Valley
2021-05-12,Putnam,3,693,Lower Hudson Valley
2021-05-11,Putnam,7,633,Lower Hudson Valley
2021-05-10,Putnam,5,327,Lower Hudson Valley
2021-05-09,Putnam,4,536,Lower Hudson Valley
2021-05-08,Putnam,8,545,Lower Hudson Valley
2021-05-07,Putnam,16,928,Lower Hudson Valley
2021-05-06,Putnam,17,698,Lower Hudson Valley
2021-05-05,Putnam,10,608,Lower Hudson Valley
2021-05-04,Putnam,5,561,Lower Hudson Valley
2021-05-03,Putnam,8,308,Lower Hudson Valley
2021-05-02,Putnam,15,440,Lower Hudson Valley
2021-05-01,Putnam,6,718,Lower Hudson Valley
2021-04-30,Putnam,11,711,Lower Hudson Valley
2021-04-29,Putnam,12,768,Lower Hudson Valley
2021-04-28,Putnam,15,768,Lower Hudson Valley
2021-04-27,Putnam,10,620,Lower Hudson Valley
2021-04-26,Putnam,5,382,Lower Hudson Valley
2021-04-25,Putnam,12,485,Lower Hudson Valley
2021-04-24,Putnam,18,773,Lower Hudson Valley
2021-04-23,Putnam,28,832,Lower Hudson Valley
2021-04-22,Putnam,15,897,Lower Hudson Valley
2021-04-21,Putnam,27,811,Lower Hudson Valley
2021-04-20,Putnam,29,761,Lower Hudson Valley
2021-04-19,Putnam,14,387,Lower Hudson Valley
2021-04-18,Putnam,14,564,Lower Hudson Valley
2021-04-17,Putnam,31,933,Lower Hudson Valley
2021-04-16,Putnam,52,915,Lower Hudson Valley
2021-04-15,Putnam,21,773,Lower Hudson Valley
2021-04-14,Putnam,34,910,Lower Hudson Valley
2021-04-13,Putnam,27,694,Lower Hudson Valley
2021-04-12,Putnam,29,452,Lower Hudson Valley
2021-04-11,Putnam,18,723,Lower Hudson Valley
2021-04-10,Putnam,36,931,Lower Hudson Valley
2021-04-09,Putnam,31,934,Lower Hudson Valley
2021-04-08,Putnam,48,1364,Lower Hudson Valley
2021-04-07,Putnam,55,1001,Lower Hudson Valley
2021-04-06,Putnam,49,914,Lower Hudson Valley
2021-04-05,Putnam,29,490,Lower Hudson Valley
2021-04-04,Putnam,28,840,Lower Hudson Valley
2021-04-03,Putnam,50,1037,Lower Hudson Valley
2021-04-02,Putnam,52,1025,Lower Hudson Valley
2021-04-01,Putnam,64,1064,Lower Hudson Valley
2021-03-31,Putnam,36,916,Lower Hudson Valley
2021-03-30,Putnam,59,840,Lower Hudson Valley
2021-03-29,Putnam,30,606,Lower Hudson Valley
2021-03-28,Putnam,47,828,Lower Hudson Valley
2021-03-27,Putnam,61,1063,Lower Hudson Valley
2021-03-26,Putnam,52,1044,Lower Hudson Valley
2021-03-25,Putnam,60,1056,Lower Hudson Valley
2021-03-24,Putnam,32,855,Lower Hudson Valley
2021-03-23,Putnam,40,778,Lower Hudson Valley
2021-03-22,Putnam,40,577,Lower Hudson Valley
2021-03-21,Putnam,27,665,Lower Hudson Valley
2021-03-20,Putnam,46,797,Lower Hudson Valley
2021-03-19,Putnam,39,834,Lower Hudson Valley
2021-03-18,Putnam,66,1099,Lower Hudson Valley
2021-03-17,Putnam,37,891,Lower Hudson Valley
2021-03-16,Putnam,31,760,Lower Hudson Valley
2021-03-15,Putnam,24,599,Lower Hudson Valley
2021-03-14,Putnam,41,644,Lower Hudson Valley
2021-03-13,Putnam,27,615,Lower Hudson Valley
2021-03-12,Putnam,44,761,Lower Hudson Valley
2021-03-11,Putnam,33,1186,Lower Hudson Valley
2021-03-10,Putnam,30,752,Lower Hudson Valley
2021-03-09,Putnam,46,667,Lower Hudson Valley
2021-03-08,Putnam,23,604,Lower Hudson Valley
2021-03-07,Putnam,27,713,Lower Hudson Valley
2021-03-06,Putnam,26,798,Lower Hudson Valley
2021-03-05,Putnam,36,935,Lower Hudson Valley
2021-03-04,Putnam,43,1160,Lower Hudson Valley
2021-03-03,Putnam,42,867,Lower Hudson Valley
2021-03-02,Putnam,29,649,Lower Hudson Valley
2021-03-01,Putnam,20,480,Lower Hudson Valley
2021-02-28,Putnam,29,768,Lower Hudson Valley
2021-02-27,Putnam,33,888,Lower Hudson Valley
2021-02-26,Putnam,36,964,Lower Hudson Valley
2021-02-25,Putnam,27,1071,Lower Hudson Valley
2021-02-24,Putnam,40,962,Lower Hudson Valley
2021-02-23,Putnam,50,722,Lower Hudson Valley
2021-02-22,Putnam,19,535,Lower Hudson Valley
2021-02-21,Putnam,19,868,Lower Hudson Valley
2021-02-20,Putnam,31,723,Lower Hudson Valley
2021-02-19,Putnam,26,2540,Lower Hudson Valley
2021-02-18,Putnam,35,1064,Lower Hudson Valley
2021-02-17,Putnam,38,748,Lower Hudson Valley
2021-02-16,Putnam,43,642,Lower Hudson Valley
2021-02-15,Putnam,32,596,Lower Hudson Valley
2021-02-14,Putnam,33,722,Lower Hudson Valley
2021-02-13,Putnam,34,865,Lower Hudson Valley
2021-02-12,Putnam,42,831,Lower Hudson Valley
2021-02-11,Putnam,56,1100,Lower Hudson Valley
2021-02-10,Putnam,47,1107,Lower Hudson Valley
2021-02-09,Putnam,43,629,Lower Hudson Valley
2021-02-08,Putnam,31,527,Lower Hudson Valley
2021-02-07,Putnam,33,805,Lower Hudson Valley
2021-02-06,Putnam,34,957,Lower Hudson Valley
2021-02-05,Putnam,58,1145,Lower Hudson Valley
2021-02-04,Putnam,44,969,Lower Hudson Valley
2021-02-03,Putnam,24,350,Lower Hudson Valley
2021-02-02,Putnam,9,294,Lower Hudson Valley
2021-02-01,Putnam,39,610,Lower Hudson Valley
2021-01-31,Putnam,46,880,Lower Hudson Valley
2021-01-30,Putnam,45,1065,Lower Hudson Valley
2021-01-29,Putnam,54,1118,Lower Hudson Valley
2021-01-28,Putnam,68,1236,Lower Hudson Valley
2021-01-27,Putnam,59,1102,Lower Hudson Valley
2021-01-26,Putnam,41,781,Lower Hudson Valley
2021-01-25,Putnam,67,776,Lower Hudson Valley
2021-01-24,Putnam,77,1172,Lower Hudson Valley
2021-01-23,Putnam,103,1643,Lower Hudson Valley
2021-01-22,Putnam,76,1121,Lower Hudson Valley
2021-01-21,Putnam,78,1228,Lower Hudson Valley
2021-01-20,Putnam,94,1246,Lower Hudson Valley
2021-01-19,Putnam,55,710,Lower Hudson Valley
2021-01-18,Putnam,74,964,Lower Hudson Valley
2021-01-17,Putnam,61,946,Lower Hudson Valley
2021-01-16,Putnam,92,1095,Lower Hudson Valley
2021-01-15,Putnam,91,1231,Lower Hudson Valley
2021-01-14,Putnam,136,1650,Lower Hudson Valley
2021-01-13,Putnam,53,714,Lower Hudson Valley
2021-01-12,Putnam,84,954,Lower Hudson Valley
2021-01-11,Putnam,86,991,Lower Hudson Valley
2021-01-10,Putnam,94,1183,Lower Hudson Valley
2021-01-09,Putnam,105,1138,Lower Hudson Valley
2021-01-08,Putnam,94,1019,Lower Hudson Valley
2021-01-07,Putnam,115,1097,Lower Hudson Valley
2021-01-06,Putnam,116,1146,Lower Hudson Valley
2021-01-05,Putnam,85,747,Lower Hudson Valley
2021-01-04,Putnam,73,702,Lower Hudson Valley
2021-01-03,Putnam,78,824,Lower Hudson Valley
2021-01-02,Putnam,59,708,Lower Hudson Valley
2021-01-01,Putnam,88,1038,Lower Hudson Valley
2020-12-31,Putnam,106,999,Lower Hudson Valley
2020-12-30,Putnam,81,969,Lower Hudson Valley
2020-12-29,Putnam,106,986,Lower Hudson Valley
2020-12-28,Putnam,67,679,Lower Hudson Valley
2020-12-27,Putnam,61,662,Lower Hudson Valley
2020-12-26,Putnam,38,737,Lower Hudson Valley
2020-12-25,Putnam,65,941,Lower Hudson Valley
2020-12-24,Putnam,75,931,Lower Hudson Valley
2020-12-23,Putnam,49,1059,Lower Hudson Valley
2020-12-22,Putnam,58,880,Lower Hudson Valley
2020-12-21,Putnam,63,701,Lower Hudson Valley
2020-12-20,Putnam,41,755,Lower Hudson Valley
2020-12-19,Putnam,50,689,Lower Hudson Valley
2020-12-18,Putnam,42,670,Lower Hudson Valley
2020-12-17,Putnam,60,1076,Lower Hudson Valley
2020-12-16,Putnam,56,862,Lower Hudson Valley
2020-12-15,Putnam,50,817,Lower Hudson Valley
2020-12-14,Putnam,74,873,Lower Hudson Valley
2020-12-13,Putnam,52,786,Lower Hudson Valley
2020-12-12,Putnam,66,927,Lower Hudson Valley
2020-12-11,Putnam,69,1061,Lower Hudson Valley
2020-12-10,Putnam,48,912,Lower Hudson Valley
2020-12-09,Putnam,71,784,Lower Hudson Valley
2020-12-08,Putnam,61,722,Lower Hudson Valley
2020-12-07,Putnam,60,874,Lower Hudson Valley
2020-12-06,Putnam,37,681,Lower Hudson Valley
2020-12-05,Putnam,98,1028,Lower Hudson Valley
2020-12-04,Putnam,126,1007,Lower Hudson Valley
2020-12-03,Putnam,69,993,Lower Hudson Valley
2020-12-02,Putnam,65,962,Lower Hudson Valley
2020-12-01,Putnam,89,1036,Lower Hudson Valley
2020-11-30,Putnam,40,836,Lower Hudson Valley
2020-11-29,Putnam,55,819,Lower Hudson Valley
2020-11-28,Putnam,58,802,Lower Hudson Valley
2020-11-27,Putnam,49,761,Lower Hudson Valley
2020-11-26,Putnam,67,946,Lower Hudson Valley
2020-11-25,Putnam,52,932,Lower Hudson Valley
2020-11-24,Putnam,34,550,Lower Hudson Valley
2020-11-23,Putnam,57,905,Lower Hudson Valley
2020-11-22,Putnam,110,1647,Lower Hudson Valley
2020-11-21,Putnam,6,141,Lower Hudson Valley
2020-11-20,Putnam,48,939,Lower Hudson Valley
2020-11-19,Putnam,2,108,Lower Hudson Valley
2020-11-18,Putnam,37,801,Lower Hudson Valley
2020-11-17,Putnam,26,472,Lower Hudson Valley
2020-11-16,Putnam,57,913,Lower Hudson Valley
2020-11-15,Putnam,33,524,Lower Hudson Valley
2020-11-14,Putnam,19,634,Lower Hudson Valley
2020-11-13,Putnam,43,669,Lower Hudson Valley
2020-11-12,Putnam,32,589,Lower Hudson Valley
2020-11-11,Putnam,29,701,Lower Hudson Valley
2020-11-10,Putnam,26,481,Lower Hudson Valley
2020-11-09,Putnam,26,507,Lower Hudson Valley
2020-11-08,Putnam,30,665,Lower Hudson Valley
2020-11-07,Putnam,11,549,Lower Hudson Valley
2020-11-06,Putnam,16,535,Lower Hudson Valley
2020-11-05,Putnam,25,562,Lower Hudson Valley
2020-11-04,Putnam,13,652,Lower Hudson Valley
2020-11-03,Putnam,9,528,Lower Hudson Valley
2020-11-02,Putnam,5,454,Lower Hudson Valley
2020-11-01,Putnam,8,508,Lower Hudson Valley
2020-10-31,Putnam,16,461,Lower Hudson Valley
2020-10-30,Putnam,12,585,Lower Hudson Valley
2020-10-29,Putnam,8,460,Lower Hudson Valley
2020-10-28,Putnam,13,755,Lower Hudson Valley
2020-10-27,Putnam,7,522,Lower Hudson Valley
2020-10-26,Putnam,5,454,Lower Hudson Valley
2020-10-25,Putnam,6,398,Lower Hudson Valley
2020-10-24,Putnam,6,437,Lower Hudson Valley
2020-10-23,Putnam,8,590,Lower Hudson Valley
2020-10-22,Putnam,12,623,Lower Hudson Valley
2020-10-21,Putnam,13,594,Lower Hudson Valley
2020-10-20,Putnam,3,411,Lower Hudson Valley
2020-10-19,Putnam,13,490,Lower Hudson Valley
2020-10-18,Putnam,3,509,Lower Hudson Valley
2020-10-17,Putnam,5,501,Lower Hudson Valley
2020-10-16,Putnam,15,531,Lower Hudson Valley
2020-10-15,Putnam,6,587,Lower Hudson Valley
2020-10-14,Putnam,5,481,Lower Hudson Valley
2020-10-13,Putnam,7,479,Lower Hudson Valley
2020-10-12,Putnam,9,468,Lower Hudson Valley
2020-10-11,Putnam,6,482,Lower Hudson Valley
2020-10-10,Putnam,8,528,Lower Hudson Valley
2020-10-09,Putnam,2,477,Lower Hudson Valley
2020-10-08,Putnam,4,574,Lower Hudson Valley
2020-10-07,Putnam,8,699,Lower Hudson Valley
2020-10-06,Putnam,5,395,Lower Hudson Valley
2020-10-05,Putnam,4,433,Lower Hudson Valley
2020-10-04,Putnam,2,396,Lower Hudson Valley
2020-10-03,Putnam,4,414,Lower Hudson Valley
2020-10-02,Putnam,9,530,Lower Hudson Valley
2020-10-01,Putnam,8,487,Lower Hudson Valley
2020-09-30,Putnam,12,422,Lower Hudson Valley
2020-09-29,Putnam,5,292,Lower Hudson Valley
2020-09-28,Putnam,8,397,Lower Hudson Valley
2020-09-27,Putnam,5,223,Lower Hudson Valley
2020-09-26,Putnam,2,323,Lower Hudson Valley
2020-09-25,Putnam,3,396,Lower Hudson Valley
2020-09-24,Putnam,5,401,Lower Hudson Valley
2020-09-23,Putnam,2,346,Lower Hudson Valley
2020-09-22,Putnam,4,294,Lower Hudson Valley
2020-09-21,Putnam,6,357,Lower Hudson Valley
2020-09-20,Putnam,3,343,Lower Hudson Valley
2020-09-19,Putnam,1,431,Lower Hudson Valley
2020-09-18,Putnam,4,391,Lower Hudson Valley
2020-09-17,Putnam,2,347,Lower Hudson Valley
2020-09-16,Putnam,2,364,Lower Hudson Valley
2020-09-15,Putnam,1,270,Lower Hudson Valley
2020-09-14,Putnam,3,334,Lower Hudson Valley
2020-09-13,Putnam,4,205,Lower Hudson Valley
2020-09-12,Putnam,3,348,Lower Hudson Valley
2020-09-11,Putnam,4,370,Lower Hudson Valley
2020-09-10,Putnam,9,377,Lower Hudson Valley
2020-09-09,Putnam,0,312,Lower Hudson Valley
2020-09-08,Putnam,2,346,Lower Hudson Valley
2020-09-07,Putnam,5,143,Lower Hudson Valley
2020-09-06,Putnam,3,240,Lower Hudson Valley
2020-09-05,Putnam,3,314,Lower Hudson Valley
2020-09-04,Putnam,5,360,Lower Hudson Valley
2020-09-03,Putnam,5,337,Lower Hudson Valley
2020-09-02,Putnam,8,400,Lower Hudson Valley
2020-09-01,Putnam,5,420,Lower Hudson Valley
2020-08-31,Putnam,4,376,Lower Hudson Valley
2020-08-30,Putnam,1,230,Lower Hudson Valley
2020-08-29,Putnam,6,396,Lower Hudson Valley
2020-08-28,Putnam,2,426,Lower Hudson Valley
2020-08-27,Putnam,5,381,Lower Hudson Valley
2020-08-26,Putnam,5,403,Lower Hudson Valley
2020-08-25,Putnam,2,336,Lower Hudson Valley
2020-08-24,Putnam,5,233,Lower Hudson Valley
2020-08-23,Putnam,2,294,Lower Hudson Valley
2020-08-22,Putnam,0,361,Lower Hudson Valley
2020-08-21,Putnam,3,401,Lower Hudson Valley
2020-08-20,Putnam,2,411,Lower Hudson Valley
2020-08-19,Putnam,2,354,Lower Hudson Valley
2020-08-18,Putnam,3,346,Lower Hudson Valley
2020-08-17,Putnam,0,318,Lower Hudson Valley
2020-08-16,Putnam,2,266,Lower Hudson Valley
2020-08-15,Putnam,2,454,Lower Hudson Valley
2020-08-14,Putnam,2,498,Lower Hudson Valley
2020-08-13,Putnam,2,365,Lower Hudson Valley
2020-08-12,Putnam,5,360,Lower Hudson Valley
2020-08-11,Putnam,1,267,Lower Hudson Valley
2020-08-10,Putnam,0,310,Lower Hudson Valley
2020-08-09,Putnam,0,256,Lower Hudson Valley
2020-08-08,Putnam,2,276,Lower Hudson Valley
2020-08-07,Putnam,1,320,Lower Hudson Valley
2020-08-06,Putnam,2,288,Lower Hudson Valley
2020-08-05,Putnam,5,337,Lower Hudson Valley
2020-08-04,Putnam,2,292,Lower Hudson Valley
2020-08-03,Putnam,4,245,Lower Hudson Valley
2020-08-02,Putnam,5,222,Lower Hudson Valley
2020-08-01,Putnam,3,213,Lower Hudson Valley
2020-07-31,Putnam,4,309,Lower Hudson Valley
2020-07-30,Putnam,3,286,Lower Hudson Valley
2020-07-29,Putnam,2,422,Lower Hudson Valley
2020-07-28,Putnam,4,295,Lower Hudson Valley
2020-07-27,Putnam,4,282,Lower Hudson Valley
2020-07-26,Putnam,4,256,Lower Hudson Valley
2020-07-25,Putnam,1,230,Lower Hudson Valley
2020-07-24,Putnam,4,299,Lower Hudson Valley
2020-07-23,Putnam,2,385,Lower Hudson Valley
2020-07-22,Putnam,3,320,Lower Hudson Valley
2020-07-21,Putnam,1,296,Lower Hudson Valley
2020-07-20,Putnam,1,279,Lower Hudson Valley
2020-07-19,Putnam,1,218,Lower Hudson Valley
2020-07-18,Putnam,1,286,Lower Hudson Valley
2020-07-17,Putnam,4,424,Lower Hudson Valley
