as_of_date,region,covid_hosp,covid_icu,covid_intube,yearid,covid_hosp_pop,date_num,Date
2021-04-17T04:00:00Z,Long Island,593,137,83,2021,20.296,107,4/17/21<br>Daily count: 593
2021-04-17T04:00:00Z,Lower Hudson Valley,368,57,36,2021,17.215,107,4/17/21<br>Daily count: 368
2021-04-18T04:00:00Z,New York City,1873,428,282,2021,21.274,108,"4/18/21<br>Daily count: 1,873"
2021-04-18T04:00:00Z,Long Island,590,129,79,2021,20.194,108,4/18/21<br>Daily count: 590
2021-04-18T04:00:00Z,Lower Hudson Valley,364,57,36,2021,17.028,108,4/18/21<br>Daily count: 364
2021-04-19T04:00:00Z,New York City,1924,433,276,2021,21.853,109,"4/19/21<br>Daily count: 1,924"
2021-04-19T04:00:00Z,Long Island,609,120,76,2021,20.844,109,4/19/21<br>Daily count: 609
2021-04-19T04:00:00Z,Lower Hudson Valley,368,50,32,2021,17.215,109,4/19/21<br>Daily count: 368
2021-04-20T04:00:00Z,New York City,1858,420,277,2021,21.104,110,"4/20/21<br>Daily count: 1,858"
2021-04-20T04:00:00Z,Long Island,586,127,78,2021,20.057,110,4/20/21<br>Daily count: 586
2021-04-20T04:00:00Z,Lower Hudson Valley,351,52,30,2021,16.42,110,4/20/21<br>Daily count: 351
2021-04-21T04:00:00Z,New York City,1761,420,281,2021,20.002,111,"4/21/21<br>Daily count: 1,761"
2021-04-21T04:00:00Z,Long Island,540,122,75,2021,18.482,111,4/21/21<br>Daily count: 540
2021-04-21T04:00:00Z,Lower Hudson Valley,325,51,31,2021,15.203,111,4/21/21<br>Daily count: 325
2021-04-22T04:00:00Z,New York City,1663,402,261,2021,18.889,112,"4/22/21<br>Daily count: 1,663"
2021-04-22T04:00:00Z,Long Island,492,116,75,2021,16.84,112,4/22/21<br>Daily count: 492
2021-04-22T04:00:00Z,Lower Hudson Valley,323,52,33,2021,15.11,112,4/22/21<br>Daily count: 323
2021-04-23T04:00:00Z,New York City,1598,398,258,2021,18.15,113,"4/23/21<br>Daily count: 1,598"
2021-04-23T04:00:00Z,Long Island,493,118,77,2021,16.874,113,4/23/21<br>Daily count: 493
2021-04-23T04:00:00Z,Lower Hudson Valley,318,51,33,2021,14.876,113,4/23/21<br>Daily count: 318
2021-04-24T04:00:00Z,New York City,1559,376,242,2021,17.707,114,"4/24/21<br>Daily count: 1,559"
2021-04-24T04:00:00Z,Long Island,482,118,74,2021,16.497,114,4/24/21<br>Daily count: 482
2021-04-24T04:00:00Z,Lower Hudson Valley,301,51,32,2021,14.081,114,4/24/21<br>Daily count: 301
2021-04-25T04:00:00Z,New York City,1545,369,241,2021,17.548,115,"4/25/21<br>Daily count: 1,545"
2021-04-25T04:00:00Z,Long Island,476,113,73,2021,16.292,115,4/25/21<br>Daily count: 476
2021-04-25T04:00:00Z,Lower Hudson Valley,292,52,32,2021,13.66,115,4/25/21<br>Daily count: 292
2021-04-26T04:00:00Z,New York City,1581,375,250,2021,17.957,116,"4/26/21<br>Daily count: 1,581"
2021-04-26T04:00:00Z,Long Island,462,110,72,2021,15.813,116,4/26/21<br>Daily count: 462
2021-04-26T04:00:00Z,Lower Hudson Valley,288,47,34,2021,13.473,116,4/26/21<br>Daily count: 288
2021-04-27T04:00:00Z,New York City,1521,370,236,2021,17.276,117,"4/27/21<br>Daily count: 1,521"
2021-04-27T04:00:00Z,Long Island,455,108,69,2021,15.573,117,4/27/21<br>Daily count: 455
2021-04-27T04:00:00Z,Lower Hudson Valley,295,47,33,2021,13.8,117,4/27/21<br>Daily count: 295
2021-04-28T04:00:00Z,New York City,1409,353,223,2021,16.004,118,"4/28/21<br>Daily count: 1,409"
2021-04-28T04:00:00Z,Long Island,429,108,67,2021,14.683,118,4/28/21<br>Daily count: 429
2021-04-28T04:00:00Z,Lower Hudson Valley,280,44,32,2021,13.098,118,4/28/21<br>Daily count: 280
2021-04-29T04:00:00Z,New York City,1353,329,217,2021,15.368,119,"4/29/21<br>Daily count: 1,353"
2021-04-29T04:00:00Z,Long Island,406,110,70,2021,13.896,119,4/29/21<br>Daily count: 406
2021-04-29T04:00:00Z,Lower Hudson Valley,273,43,32,2021,12.771,119,4/29/21<br>Daily count: 273
2021-04-30T04:00:00Z,New York City,1305,322,210,2021,14.822,120,"4/30/21<br>Daily count: 1,305"
2021-04-30T04:00:00Z,Long Island,389,106,74,2021,13.314,120,4/30/21<br>Daily count: 389
2021-04-30T04:00:00Z,Lower Hudson Valley,264,45,32,2021,12.35,120,4/30/21<br>Daily count: 264
2021-05-01T04:00:00Z,New York City,1205,307,194,2021,13.687,121,"5/1/21<br>Daily count: 1,205"
2021-05-01T04:00:00Z,Long Island,351,99,73,2021,12.014,121,5/1/21<br>Daily count: 351
2021-05-01T04:00:00Z,Lower Hudson Valley,248,47,34,2021,11.601,121,5/1/21<br>Daily count: 248
2021-05-02T04:00:00Z,New York City,1201,293,182,2021,13.641,122,"5/2/21<br>Daily count: 1,201"
2021-05-02T04:00:00Z,Long Island,348,94,68,2021,11.911,122,5/2/21<br>Daily count: 348
2021-05-02T04:00:00Z,Lower Hudson Valley,236,45,29,2021,11.04,122,5/2/21<br>Daily count: 236
2021-05-03T04:00:00Z,New York City,1209,299,187,2021,13.732,123,"5/3/21<br>Daily count: 1,209"
2021-05-03T04:00:00Z,Long Island,359,88,64,2021,12.287,123,5/3/21<br>Daily count: 359
2021-05-03T04:00:00Z,Lower Hudson Valley,235,47,27,2021,10.993,123,5/3/21<br>Daily count: 235
2021-05-04T04:00:00Z,New York City,1140,300,190,2021,12.948,124,"5/4/21<br>Daily count: 1,140"
2021-05-04T04:00:00Z,Long Island,328,85,59,2021,11.226,124,5/4/21<br>Daily count: 328
2021-05-04T04:00:00Z,Lower Hudson Valley,229,44,25,2021,10.713,124,5/4/21<br>Daily count: 229
2021-05-05T04:00:00Z,New York City,1057,287,185,2021,12.006,125,"5/5/21<br>Daily count: 1,057"
2021-05-05T04:00:00Z,Long Island,308,82,57,2021,10.542,125,5/5/21<br>Daily count: 308
2021-05-05T04:00:00Z,Lower Hudson Valley,207,42,26,2021,9.683,125,5/5/21<br>Daily count: 207
2021-05-06T04:00:00Z,New York City,1006,271,181,2021,11.426,126,"5/6/21<br>Daily count: 1,006"
2021-05-06T04:00:00Z,Long Island,313,82,53,2021,10.713,126,5/6/21<br>Daily count: 313
2021-05-06T04:00:00Z,Lower Hudson Valley,189,36,19,2021,8.841,126,5/6/21<br>Daily count: 189
2021-05-07T04:00:00Z,New York City,978,252,164,2021,11.108,127,5/7/21<br>Daily count: 978
2021-05-07T04:00:00Z,Long Island,291,72,50,2021,9.96,127,5/7/21<br>Daily count: 291
2021-05-07T04:00:00Z,Lower Hudson Valley,173,33,20,2021,8.093,127,5/7/21<br>Daily count: 173
2021-05-08T04:00:00Z,New York City,920,240,152,2021,10.45,128,5/8/21<br>Daily count: 920
2021-05-08T04:00:00Z,Long Island,273,69,49,2021,9.344,128,5/8/21<br>Daily count: 273
2021-05-08T04:00:00Z,Lower Hudson Valley,148,31,18,2021,6.923,128,5/8/21<br>Daily count: 148
2021-05-09T04:00:00Z,New York City,907,220,140,2021,10.302,129,5/9/21<br>Daily count: 907
2021-05-09T04:00:00Z,Long Island,268,72,49,2021,9.173,129,5/9/21<br>Daily count: 268
2021-05-09T04:00:00Z,Lower Hudson Valley,160,32,19,2021,7.485,129,5/9/21<br>Daily count: 160
2021-05-10T04:00:00Z,New York City,919,226,137,2021,10.438,130,5/10/21<br>Daily count: 919
2021-05-10T04:00:00Z,Long Island,259,69,44,2021,8.865,130,5/10/21<br>Daily count: 259
2021-05-10T04:00:00Z,Lower Hudson Valley,153,30,16,2021,7.157,130,5/10/21<br>Daily count: 153
2021-05-11T04:00:00Z,New York City,842,208,124,2021,9.564,131,5/11/21<br>Daily count: 842
2021-05-11T04:00:00Z,Long Island,270,69,40,2021,9.241,131,5/11/21<br>Daily count: 270
2021-05-11T04:00:00Z,Lower Hudson Valley,152,31,17,2021,7.111,131,5/11/21<br>Daily count: 152
2021-05-12T04:00:00Z,New York City,804,197,118,2021,9.132,132,5/12/21<br>Daily count: 804
2021-05-12T04:00:00Z,Long Island,262,62,36,2021,8.967,132,5/12/21<br>Daily count: 262
2021-05-12T04:00:00Z,Lower Hudson Valley,140,27,15,2021,6.549,132,5/12/21<br>Daily count: 140
2021-05-13T04:00:00Z,New York City,750,187,113,2021,8.519,133,5/13/21<br>Daily count: 750
2021-05-13T04:00:00Z,Long Island,247,55,34,2021,8.454,133,5/13/21<br>Daily count: 247
2021-05-13T04:00:00Z,Lower Hudson Valley,139,26,14,2021,6.502,133,5/13/21<br>Daily count: 139
2021-05-14T04:00:00Z,New York City,716,179,108,2021,8.132,134,5/14/21<br>Daily count: 716
2021-05-14T04:00:00Z,Long Island,222,53,30,2021,7.598,134,5/14/21<br>Daily count: 222
2021-05-14T04:00:00Z,Lower Hudson Valley,135,27,16,2021,6.315,134,5/14/21<br>Daily count: 135
2021-05-15T04:00:00Z,New York City,670,165,101,2021,7.61,135,5/15/21<br>Daily count: 670
2021-05-15T04:00:00Z,Long Island,221,54,29,2021,7.564,135,5/15/21<br>Daily count: 221
2021-05-15T04:00:00Z,Lower Hudson Valley,122,22,14,2021,5.707,135,5/15/21<br>Daily count: 122
2021-05-16T04:00:00Z,New York City,656,155,101,2021,7.451,136,5/16/21<br>Daily count: 656
2021-05-16T04:00:00Z,Long Island,212,52,28,2021,7.256,136,5/16/21<br>Daily count: 212
2021-05-16T04:00:00Z,Lower Hudson Valley,125,20,13,2021,5.847,136,5/16/21<br>Daily count: 125
2021-05-17T04:00:00Z,New York City,653,153,96,2021,7.417,137,5/17/21<br>Daily count: 653
2021-05-17T04:00:00Z,Long Island,219,50,27,2021,7.496,137,5/17/21<br>Daily count: 219
2021-05-17T04:00:00Z,Lower Hudson Valley,123,22,11,2021,5.754,137,5/17/21<br>Daily count: 123
2021-05-18T04:00:00Z,New York City,626,140,88,2021,7.11,138,5/18/21<br>Daily count: 626
2021-05-18T04:00:00Z,Long Island,216,54,32,2021,7.393,138,5/18/21<br>Daily count: 216
2021-05-18T04:00:00Z,Lower Hudson Valley,104,18,9,2021,4.865,138,5/18/21<br>Daily count: 104
2021-05-19T04:00:00Z,New York City,604,138,88,2021,6.86,139,5/19/21<br>Daily count: 604
2021-05-19T04:00:00Z,Long Island,224,48,30,2021,7.667,139,5/19/21<br>Daily count: 224
2021-05-19T04:00:00Z,Lower Hudson Valley,111,17,12,2021,5.193,139,5/19/21<br>Daily count: 111
2021-05-20T04:00:00Z,New York City,590,129,82,2021,6.701,140,5/20/21<br>Daily count: 590
2021-05-20T04:00:00Z,Long Island,214,50,30,2021,7.325,140,5/20/21<br>Daily count: 214
2021-05-20T04:00:00Z,Lower Hudson Valley,107,16,14,2021,5.005,140,5/20/21<br>Daily count: 107
2021-05-21T04:00:00Z,New York City,551,131,82,2021,6.258,141,5/21/21<br>Daily count: 551
2021-05-21T04:00:00Z,Long Island,198,49,28,2021,6.777,141,5/21/21<br>Daily count: 198
2021-05-21T04:00:00Z,Lower Hudson Valley,100,18,14,2021,4.678,141,5/21/21<br>Daily count: 100
2021-05-22T04:00:00Z,New York City,536,124,79,2021,6.088,142,5/22/21<br>Daily count: 536
2021-05-22T04:00:00Z,Long Island,179,41,26,2021,6.127,142,5/22/21<br>Daily count: 179
2021-05-22T04:00:00Z,Lower Hudson Valley,108,18,14,2021,5.052,142,5/22/21<br>Daily count: 108
2021-05-23T04:00:00Z,New York City,519,116,78,2021,5.895,143,5/23/21<br>Daily count: 519
2021-05-23T04:00:00Z,Long Island,178,44,24,2021,6.092,143,5/23/21<br>Daily count: 178
2021-05-23T04:00:00Z,Lower Hudson Valley,103,18,13,2021,4.818,143,5/23/21<br>Daily count: 103
2021-05-24T04:00:00Z,New York City,543,112,75,2021,6.168,144,5/24/21<br>Daily count: 543
2021-05-24T04:00:00Z,Long Island,190,44,25,2021,6.503,144,5/24/21<br>Daily count: 190
2021-05-24T04:00:00Z,Lower Hudson Valley,102,17,11,2021,4.772,144,5/24/21<br>Daily count: 102
2021-05-25T04:00:00Z,New York City,495,108,70,2021,5.622,145,5/25/21<br>Daily count: 495
2021-05-25T04:00:00Z,Long Island,168,44,24,2021,5.75,145,5/25/21<br>Daily count: 168
2021-05-25T04:00:00Z,Lower Hudson Valley,96,17,12,2021,4.491,145,5/25/21<br>Daily count: 96
2021-05-26T04:00:00Z,New York City,467,113,70,2021,5.304,146,5/26/21<br>Daily count: 467
2021-05-26T04:00:00Z,Long Island,173,47,28,2021,5.921,146,5/26/21<br>Daily count: 173
2021-05-26T04:00:00Z,Lower Hudson Valley,85,16,11,2021,3.976,146,5/26/21<br>Daily count: 85
2021-05-27T04:00:00Z,New York City,430,116,70,2021,4.884,147,5/27/21<br>Daily count: 430
2021-05-27T04:00:00Z,Long Island,171,54,27,2021,5.853,147,5/27/21<br>Daily count: 171
2021-05-27T04:00:00Z,Lower Hudson Valley,86,18,11,2021,4.023,147,5/27/21<br>Daily count: 86
2021-05-28T04:00:00Z,New York City,438,88,62,2021,4.975,148,5/28/21<br>Daily count: 438
2021-05-28T04:00:00Z,Long Island,154,52,25,2021,5.271,148,5/28/21<br>Daily count: 154
2021-05-28T04:00:00Z,Lower Hudson Valley,77,17,10,2021,3.602,148,5/28/21<br>Daily count: 77
2021-05-29T04:00:00Z,New York City,401,90,59,2021,4.555,149,5/29/21<br>Daily count: 401
2021-05-29T04:00:00Z,Long Island,141,48,24,2021,4.826,149,5/29/21<br>Daily count: 141
2021-05-29T04:00:00Z,Lower Hudson Valley,65,15,10,2021,3.041,149,5/29/21<br>Daily count: 65
2021-05-30T04:00:00Z,New York City,389,85,55,2021,4.418,150,5/30/21<br>Daily count: 389
2021-05-30T04:00:00Z,Long Island,126,45,23,2021,4.313,150,5/30/21<br>Daily count: 126
2021-05-30T04:00:00Z,Lower Hudson Valley,67,14,9,2021,3.134,150,5/30/21<br>Daily count: 67
2021-05-31T04:00:00Z,New York City,385,85,51,2021,4.373,151,5/31/21<br>Daily count: 385
2021-05-31T04:00:00Z,Long Island,130,44,22,2021,4.449,151,5/31/21<br>Daily count: 130
2021-05-31T04:00:00Z,Lower Hudson Valley,75,14,9,2021,3.508,151,5/31/21<br>Daily count: 75
2021-06-01T04:00:00Z,New York City,381,82,51,2021,4.327,152,6/1/21<br>Daily count: 381
2021-06-01T04:00:00Z,Long Island,125,42,21,2021,4.278,152,6/1/21<br>Daily count: 125
2021-06-01T04:00:00Z,Lower Hudson Valley,72,13,9,2021,3.368,152,6/1/21<br>Daily count: 72
2021-06-02T04:00:00Z,New York City,369,89,54,2021,4.191,153,6/2/21<br>Daily count: 369
2021-06-02T04:00:00Z,Long Island,123,42,20,2021,4.21,153,6/2/21<br>Daily count: 123
2021-06-02T04:00:00Z,Lower Hudson Valley,69,11,9,2021,3.228,153,6/2/21<br>Daily count: 69
2021-06-03T04:00:00Z,New York City,352,79,50,2021,3.998,154,6/3/21<br>Daily count: 352
2021-06-03T04:00:00Z,Long Island,123,42,19,2021,4.21,154,6/3/21<br>Daily count: 123
2021-06-03T04:00:00Z,Lower Hudson Valley,64,14,10,2021,2.994,154,6/3/21<br>Daily count: 64
2021-06-04T04:00:00Z,New York City,317,75,44,2021,3.601,155,6/4/21<br>Daily count: 317
2021-06-04T04:00:00Z,Long Island,129,41,18,2021,4.415,155,6/4/21<br>Daily count: 129
2021-06-04T04:00:00Z,Lower Hudson Valley,62,13,8,2021,2.9,155,6/4/21<br>Daily count: 62
2021-06-05T04:00:00Z,New York City,314,68,41,2021,3.566,156,6/5/21<br>Daily count: 314
2021-06-05T04:00:00Z,Long Island,113,36,15,2021,3.868,156,6/5/21<br>Daily count: 113
2021-06-05T04:00:00Z,Lower Hudson Valley,58,13,6,2021,2.713,156,6/5/21<br>Daily count: 58
2021-06-06T04:00:00Z,New York City,310,68,42,2021,3.521,157,6/6/21<br>Daily count: 310
2021-06-06T04:00:00Z,Long Island,105,33,15,2021,3.594,157,6/6/21<br>Daily count: 105
2021-06-06T04:00:00Z,Lower Hudson Valley,63,15,7,2021,2.947,157,6/6/21<br>Daily count: 63
2021-06-07T04:00:00Z,New York City,315,69,43,2021,3.578,158,6/7/21<br>Daily count: 315
2021-06-07T04:00:00Z,Long Island,108,37,15,2021,3.696,158,6/7/21<br>Daily count: 108
2021-06-07T04:00:00Z,Lower Hudson Valley,60,12,7,2021,2.807,158,6/7/21<br>Daily count: 60
2021-06-08T04:00:00Z,New York City,315,65,43,2021,3.578,159,6/8/21<br>Daily count: 315
2021-06-08T04:00:00Z,Long Island,103,34,16,2021,3.525,159,6/8/21<br>Daily count: 103
2021-06-08T04:00:00Z,Lower Hudson Valley,61,13,8,2021,2.854,159,6/8/21<br>Daily count: 61
2021-06-09T04:00:00Z,New York City,306,60,37,2021,3.476,160,6/9/21<br>Daily count: 306
2021-06-09T04:00:00Z,Long Island,98,36,17,2021,3.354,160,6/9/21<br>Daily count: 98
2021-06-09T04:00:00Z,Lower Hudson Valley,65,13,8,2021,3.041,160,6/9/21<br>Daily count: 65
2021-06-10T04:00:00Z,New York City,293,56,34,2021,3.328,161,6/10/21<br>Daily count: 293
2021-06-10T04:00:00Z,Long Island,96,34,16,2021,3.286,161,6/10/21<br>Daily count: 96
2021-06-10T04:00:00Z,Lower Hudson Valley,61,13,9,2021,2.854,161,6/10/21<br>Daily count: 61
2021-06-11T04:00:00Z,New York City,278,58,38,2021,3.158,162,6/11/21<br>Daily count: 278
2021-06-11T04:00:00Z,Long Island,98,28,13,2021,3.354,162,6/11/21<br>Daily count: 98
2021-06-11T04:00:00Z,Lower Hudson Valley,58,12,7,2021,2.713,162,6/11/21<br>Daily count: 58
2021-06-12T04:00:00Z,New York City,247,60,38,2021,2.805,163,6/12/21<br>Daily count: 247
2021-06-12T04:00:00Z,Long Island,91,26,11,2021,3.115,163,6/12/21<br>Daily count: 91
2021-06-12T04:00:00Z,Lower Hudson Valley,57,12,7,2021,2.666,163,6/12/21<br>Daily count: 57
2021-06-13T04:00:00Z,New York City,253,63,39,2021,2.874,164,6/13/21<br>Daily count: 253
2021-06-13T04:00:00Z,Long Island,85,26,10,2021,2.909,164,6/13/21<br>Daily count: 85
2021-06-13T04:00:00Z,Lower Hudson Valley,49,10,7,2021,2.292,164,6/13/21<br>Daily count: 49
2021-06-14T04:00:00Z,New York City,273,66,38,2021,3.101,165,6/14/21<br>Daily count: 273
2021-06-14T04:00:00Z,Long Island,92,24,10,2021,3.149,165,6/14/21<br>Daily count: 92
2021-06-14T04:00:00Z,Lower Hudson Valley,47,8,6,2021,2.199,165,6/14/21<br>Daily count: 47
2021-06-15T04:00:00Z,New York City,269,67,39,2021,3.055,166,6/15/21<br>Daily count: 269
2021-06-15T04:00:00Z,Long Island,89,22,12,2021,3.046,166,6/15/21<br>Daily count: 89
2021-06-15T04:00:00Z,Lower Hudson Valley,46,10,6,2021,2.152,166,6/15/21<br>Daily count: 46
2021-06-16T04:00:00Z,New York City,245,61,36,2021,2.783,167,6/16/21<br>Daily count: 245
2021-06-16T04:00:00Z,Long Island,83,20,13,2021,2.841,167,6/16/21<br>Daily count: 83
2021-06-16T04:00:00Z,Lower Hudson Valley,42,10,6,2021,1.965,167,6/16/21<br>Daily count: 42
2021-06-17T04:00:00Z,New York City,241,59,34,2021,2.737,168,6/17/21<br>Daily count: 241
2021-06-17T04:00:00Z,Long Island,81,20,11,2021,2.772,168,6/17/21<br>Daily count: 81
2021-06-17T04:00:00Z,Lower Hudson Valley,37,8,6,2021,1.731,168,6/17/21<br>Daily count: 37
2021-06-18T04:00:00Z,New York City,230,52,30,2021,2.612,169,6/18/21<br>Daily count: 230
2021-06-18T04:00:00Z,Long Island,88,19,11,2021,3.012,169,6/18/21<br>Daily count: 88
2021-06-18T04:00:00Z,Lower Hudson Valley,42,8,7,2021,1.965,169,6/18/21<br>Daily count: 42
2021-06-19T04:00:00Z,New York City,212,48,28,2021,2.408,170,6/19/21<br>Daily count: 212
2021-06-19T04:00:00Z,Long Island,81,19,12,2021,2.772,170,6/19/21<br>Daily count: 81
2021-06-19T04:00:00Z,Lower Hudson Valley,41,8,7,2021,1.918,170,6/19/21<br>Daily count: 41
2021-06-20T04:00:00Z,New York City,202,42,22,2021,2.294,171,6/20/21<br>Daily count: 202
2021-06-20T04:00:00Z,Long Island,86,21,11,2021,2.943,171,6/20/21<br>Daily count: 86
2021-06-20T04:00:00Z,Lower Hudson Valley,37,8,6,2021,1.731,171,6/20/21<br>Daily count: 37
2021-06-21T04:00:00Z,New York City,210,41,23,2021,2.385,172,6/21/21<br>Daily count: 210
2021-06-21T04:00:00Z,Long Island,82,18,10,2021,2.807,172,6/21/21<br>Daily count: 82
2021-06-21T04:00:00Z,Lower Hudson Valley,36,7,5,2021,1.684,172,6/21/21<br>Daily count: 36
2021-06-22T04:00:00Z,New York City,216,45,24,2021,2.453,173,6/22/21<br>Daily count: 216
2021-06-22T04:00:00Z,Long Island,76,18,11,2021,2.601,173,6/22/21<br>Daily count: 76
2021-06-22T04:00:00Z,Lower Hudson Valley,34,6,4,2021,1.591,173,6/22/21<br>Daily count: 34
2021-06-23T04:00:00Z,New York City,203,44,26,2021,2.306,174,6/23/21<br>Daily count: 203
2021-06-23T04:00:00Z,Long Island,72,20,11,2021,2.464,174,6/23/21<br>Daily count: 72
2021-06-23T04:00:00Z,Lower Hudson Valley,28,5,4,2021,1.31,174,6/23/21<br>Daily count: 28
2021-06-24T04:00:00Z,New York City,199,41,24,2021,2.26,175,6/24/21<br>Daily count: 199
2021-06-24T04:00:00Z,Long Island,74,18,8,2021,2.533,175,6/24/21<br>Daily count: 74
2021-06-24T04:00:00Z,Lower Hudson Valley,23,5,4,2021,1.076,175,6/24/21<br>Daily count: 23
2021-06-25T04:00:00Z,New York City,172,45,21,2021,1.954,176,6/25/21<br>Daily count: 172
2021-06-25T04:00:00Z,Long Island,67,15,7,2021,2.293,176,6/25/21<br>Daily count: 67
2021-06-25T04:00:00Z,Lower Hudson Valley,20,4,3,2021,0.936,176,6/25/21<br>Daily count: 20
2021-06-26T04:00:00Z,New York City,159,43,21,2021,1.806,177,6/26/21<br>Daily count: 159
2021-06-26T04:00:00Z,Long Island,58,13,7,2021,1.985,177,6/26/21<br>Daily count: 58
2021-06-26T04:00:00Z,Lower Hudson Valley,18,3,2,2021,0.842,177,6/26/21<br>Daily count: 18
2021-06-27T04:00:00Z,New York City,164,42,21,2021,1.863,178,6/27/21<br>Daily count: 164
2021-06-27T04:00:00Z,Long Island,64,15,6,2021,2.191,178,6/27/21<br>Daily count: 64
2021-06-27T04:00:00Z,Lower Hudson Valley,16,3,2,2021,0.748,178,6/27/21<br>Daily count: 16
2021-06-28T04:00:00Z,New York City,166,44,21,2021,1.885,179,6/28/21<br>Daily count: 166
2021-06-28T04:00:00Z,Long Island,66,13,6,2021,2.259,179,6/28/21<br>Daily count: 66
2021-06-28T04:00:00Z,Lower Hudson Valley,19,3,2,2021,0.889,179,6/28/21<br>Daily count: 19
2021-06-29T04:00:00Z,New York City,168,42,21,2021,1.908,180,6/29/21<br>Daily count: 168
2021-06-29T04:00:00Z,Long Island,66,15,7,2021,2.259,180,6/29/21<br>Daily count: 66
2021-06-29T04:00:00Z,Lower Hudson Valley,22,5,5,2021,1.029,180,6/29/21<br>Daily count: 22
2021-06-30T04:00:00Z,New York City,175,42,21,2021,1.988,181,6/30/21<br>Daily count: 175
2021-06-30T04:00:00Z,Long Island,65,15,5,2021,2.225,181,6/30/21<br>Daily count: 65
2021-06-30T04:00:00Z,Lower Hudson Valley,27,5,4,2021,1.263,181,6/30/21<br>Daily count: 27
2021-07-01T04:00:00Z,New York City,171,40,20,2021,1.942,182,7/1/21<br>Daily count: 171
2021-07-01T04:00:00Z,Long Island,64,13,5,2021,2.191,182,7/1/21<br>Daily count: 64
2021-07-01T04:00:00Z,Lower Hudson Valley,22,5,4,2021,1.029,182,7/1/21<br>Daily count: 22
2021-07-02T04:00:00Z,New York City,169,38,17,2021,1.92,183,7/2/21<br>Daily count: 169
2021-07-02T04:00:00Z,Long Island,62,13,5,2021,2.122,183,7/2/21<br>Daily count: 62
2021-07-02T04:00:00Z,Lower Hudson Valley,25,6,4,2021,1.169,183,7/2/21<br>Daily count: 25
2021-07-03T04:00:00Z,New York City,170,41,18,2021,1.931,184,7/3/21<br>Daily count: 170
2021-07-03T04:00:00Z,Long Island,60,14,5,2021,2.054,184,7/3/21<br>Daily count: 60
2021-07-03T04:00:00Z,Lower Hudson Valley,26,6,4,2021,1.216,184,7/3/21<br>Daily count: 26
2021-07-04T04:00:00Z,New York City,162,39,17,2021,1.84,185,7/4/21<br>Daily count: 162
2021-07-04T04:00:00Z,Long Island,59,12,4,2021,2.019,185,7/4/21<br>Daily count: 59
2021-07-04T04:00:00Z,Lower Hudson Valley,24,7,6,2021,1.123,185,7/4/21<br>Daily count: 24
2021-07-05T04:00:00Z,New York City,168,39,19,2021,1.908,186,7/5/21<br>Daily count: 168
2021-07-05T04:00:00Z,Long Island,59,12,4,2021,2.019,186,7/5/21<br>Daily count: 59
2021-07-05T04:00:00Z,Lower Hudson Valley,26,7,6,2021,1.216,186,7/5/21<br>Daily count: 26
2021-07-06T04:00:00Z,New York City,169,38,19,2021,1.92,187,7/6/21<br>Daily count: 169
2021-07-06T04:00:00Z,Long Island,65,14,4,2021,2.225,187,7/6/21<br>Daily count: 65
2021-07-06T04:00:00Z,Lower Hudson Valley,29,5,4,2021,1.357,187,7/6/21<br>Daily count: 29
2021-07-07T04:00:00Z,New York City,163,40,21,2021,1.851,188,7/7/21<br>Daily count: 163
2021-07-07T04:00:00Z,Long Island,59,13,6,2021,2.019,188,7/7/21<br>Daily count: 59
2021-07-07T04:00:00Z,Lower Hudson Valley,33,8,3,2021,1.544,188,7/7/21<br>Daily count: 33
2021-07-08T04:00:00Z,New York City,170,38,19,2021,1.931,189,7/8/21<br>Daily count: 170
2021-07-08T04:00:00Z,Long Island,60,11,5,2021,2.054,189,7/8/21<br>Daily count: 60
2021-07-08T04:00:00Z,Lower Hudson Valley,33,7,3,2021,1.544,189,7/8/21<br>Daily count: 33
2021-07-09T04:00:00Z,New York City,174,42,21,2021,1.976,190,7/9/21<br>Daily count: 174
2021-07-09T04:00:00Z,Long Island,50,6,3,2021,1.711,190,7/9/21<br>Daily count: 50
2021-07-09T04:00:00Z,Lower Hudson Valley,36,5,2,2021,1.684,190,7/9/21<br>Daily count: 36
2021-07-10T04:00:00Z,New York City,166,42,19,2021,1.885,191,7/10/21<br>Daily count: 166
2021-07-10T04:00:00Z,Long Island,54,6,3,2021,1.848,191,7/10/21<br>Daily count: 54
2021-07-10T04:00:00Z,Lower Hudson Valley,33,4,2,2021,1.544,191,7/10/21<br>Daily count: 33
2021-07-11T04:00:00Z,New York City,171,42,20,2021,1.942,192,7/11/21<br>Daily count: 171
2021-07-11T04:00:00Z,Long Island,55,7,3,2021,1.882,192,7/11/21<br>Daily count: 55
2021-07-11T04:00:00Z,Lower Hudson Valley,34,5,3,2021,1.591,192,7/11/21<br>Daily count: 34
2021-07-12T04:00:00Z,New York City,165,41,18,2021,1.874,193,7/12/21<br>Daily count: 165
2021-07-12T04:00:00Z,Long Island,53,9,3,2021,1.814,193,7/12/21<br>Daily count: 53
2021-07-12T04:00:00Z,Lower Hudson Valley,39,4,3,2021,1.824,193,7/12/21<br>Daily count: 39
2021-07-13T04:00:00Z,New York City,167,43,21,2021,1.897,194,7/13/21<br>Daily count: 167
2021-07-13T04:00:00Z,Long Island,55,12,2,2021,1.882,194,7/13/21<br>Daily count: 55
2021-07-13T04:00:00Z,Lower Hudson Valley,36,1,1,2021,1.684,194,7/13/21<br>Daily count: 36
