as_of_date,region_orig,covid_hosp,yearid,covid_hosp_pop,date_num,Date
2021-06-15,Long Island,89,2021,3.046,166,6/15/21<br>Daily count: 89
2021-06-15,Lower Hudson Valley,46,2021,2.152,166,6/15/21<br>Daily count: 46
2021-06-15,New York City,269,2021,3.055,166,6/15/21<br>Daily count: 269
2021-06-16,Long Island,83,2021,2.841,167,6/16/21<br>Daily count: 83
2021-06-16,Lower Hudson Valley,42,2021,1.965,167,6/16/21<br>Daily count: 42
2021-06-16,New York City,245,2021,2.783,167,6/16/21<br>Daily count: 245
2021-06-17,Long Island,81,2021,2.772,168,6/17/21<br>Daily count: 81
2021-06-17,Lower Hudson Valley,37,2021,1.731,168,6/17/21<br>Daily count: 37
2021-06-17,New York City,241,2021,2.737,168,6/17/21<br>Daily count: 241
2021-06-18,Long Island,88,2021,3.012,169,6/18/21<br>Daily count: 88
2021-06-18,Lower Hudson Valley,42,2021,1.965,169,6/18/21<br>Daily count: 42
2021-06-18,New York City,230,2021,2.612,169,6/18/21<br>Daily count: 230
2021-06-19,Long Island,81,2021,2.772,170,6/19/21<br>Daily count: 81
2021-06-19,Lower Hudson Valley,41,2021,1.918,170,6/19/21<br>Daily count: 41
2021-06-19,New York City,212,2021,2.408,170,6/19/21<br>Daily count: 212
2021-06-20,Long Island,86,2021,2.943,171,6/20/21<br>Daily count: 86
2021-06-20,Lower Hudson Valley,37,2021,1.731,171,6/20/21<br>Daily count: 37
2021-06-20,New York City,202,2021,2.294,171,6/20/21<br>Daily count: 202
2021-06-21,Long Island,82,2021,2.807,172,6/21/21<br>Daily count: 82
2021-06-21,Lower Hudson Valley,36,2021,1.684,172,6/21/21<br>Daily count: 36
2021-06-21,New York City,210,2021,2.385,172,6/21/21<br>Daily count: 210
2021-06-22,Long Island,76,2021,2.601,173,6/22/21<br>Daily count: 76
2021-06-22,Lower Hudson Valley,34,2021,1.591,173,6/22/21<br>Daily count: 34
2021-06-22,New York City,216,2021,2.453,173,6/22/21<br>Daily count: 216
2021-06-23,Long Island,72,2021,2.464,174,6/23/21<br>Daily count: 72
2021-06-23,Lower Hudson Valley,28,2021,1.31,174,6/23/21<br>Daily count: 28
2021-06-23,New York City,203,2021,2.306,174,6/23/21<br>Daily count: 203
2021-06-24,Long Island,74,2021,2.533,175,6/24/21<br>Daily count: 74
2021-06-24,Lower Hudson Valley,23,2021,1.076,175,6/24/21<br>Daily count: 23
2021-06-24,New York City,199,2021,2.26,175,6/24/21<br>Daily count: 199
2021-06-25,Long Island,67,2021,2.293,176,6/25/21<br>Daily count: 67
2021-06-25,Lower Hudson Valley,20,2021,0.936,176,6/25/21<br>Daily count: 20
2021-06-25,New York City,172,2021,1.954,176,6/25/21<br>Daily count: 172
2021-06-26,Long Island,58,2021,1.985,177,6/26/21<br>Daily count: 58
2021-06-26,Lower Hudson Valley,18,2021,0.842,177,6/26/21<br>Daily count: 18
2021-06-26,New York City,159,2021,1.806,177,6/26/21<br>Daily count: 159
2021-06-27,Long Island,64,2021,2.191,178,6/27/21<br>Daily count: 64
2021-06-27,Lower Hudson Valley,16,2021,0.748,178,6/27/21<br>Daily count: 16
2021-06-27,New York City,164,2021,1.863,178,6/27/21<br>Daily count: 164
2021-06-28,Long Island,66,2021,2.259,179,6/28/21<br>Daily count: 66
2021-06-28,Lower Hudson Valley,19,2021,0.889,179,6/28/21<br>Daily count: 19
2021-06-28,New York City,166,2021,1.885,179,6/28/21<br>Daily count: 166
2021-06-29,Long Island,66,2021,2.259,180,6/29/21<br>Daily count: 66
2021-06-29,Lower Hudson Valley,22,2021,1.029,180,6/29/21<br>Daily count: 22
2021-06-29,New York City,168,2021,1.908,180,6/29/21<br>Daily count: 168
2021-06-30,Long Island,65,2021,2.225,181,6/30/21<br>Daily count: 65
2021-06-30,Lower Hudson Valley,27,2021,1.263,181,6/30/21<br>Daily count: 27
2021-06-30,New York City,175,2021,1.988,181,6/30/21<br>Daily count: 175
2021-07-01,Long Island,64,2021,2.191,182,7/1/21<br>Daily count: 64
2021-07-01,Lower Hudson Valley,22,2021,1.029,182,7/1/21<br>Daily count: 22
2021-07-01,New York City,171,2021,1.942,182,7/1/21<br>Daily count: 171
2021-07-02,Long Island,62,2021,2.122,183,7/2/21<br>Daily count: 62
2021-07-02,Lower Hudson Valley,25,2021,1.169,183,7/2/21<br>Daily count: 25
2021-07-02,New York City,169,2021,1.92,183,7/2/21<br>Daily count: 169
2021-07-03,Long Island,60,2021,2.054,184,7/3/21<br>Daily count: 60
2021-07-03,Lower Hudson Valley,26,2021,1.216,184,7/3/21<br>Daily count: 26
2021-07-03,New York City,170,2021,1.931,184,7/3/21<br>Daily count: 170
2021-07-04,Long Island,59,2021,2.019,185,7/4/21<br>Daily count: 59
2021-07-04,Lower Hudson Valley,24,2021,1.123,185,7/4/21<br>Daily count: 24
2021-07-04,New York City,162,2021,1.84,185,7/4/21<br>Daily count: 162
2021-07-05,Long Island,59,2021,2.019,186,7/5/21<br>Daily count: 59
2021-07-05,Lower Hudson Valley,26,2021,1.216,186,7/5/21<br>Daily count: 26
2021-07-05,New York City,168,2021,1.908,186,7/5/21<br>Daily count: 168
2021-07-06,Long Island,65,2021,2.225,187,7/6/21<br>Daily count: 65
2021-07-06,Lower Hudson Valley,29,2021,1.357,187,7/6/21<br>Daily count: 29
2021-07-06,New York City,169,2021,1.92,187,7/6/21<br>Daily count: 169
2021-07-07,Long Island,59,2021,2.019,188,7/7/21<br>Daily count: 59
2021-07-07,Lower Hudson Valley,33,2021,1.544,188,7/7/21<br>Daily count: 33
2021-07-07,New York City,163,2021,1.851,188,7/7/21<br>Daily count: 163
2021-07-08,Long Island,60,2021,2.054,189,7/8/21<br>Daily count: 60
2021-07-08,Lower Hudson Valley,33,2021,1.544,189,7/8/21<br>Daily count: 33
2021-07-08,New York City,170,2021,1.931,189,7/8/21<br>Daily count: 170
2021-07-09,Long Island,50,2021,1.711,190,7/9/21<br>Daily count: 50
2021-07-09,Lower Hudson Valley,36,2021,1.684,190,7/9/21<br>Daily count: 36
2021-07-09,New York City,174,2021,1.976,190,7/9/21<br>Daily count: 174
2021-07-10,Long Island,54,2021,1.848,191,7/10/21<br>Daily count: 54
2021-07-10,Lower Hudson Valley,33,2021,1.544,191,7/10/21<br>Daily count: 33
2021-07-10,New York City,166,2021,1.885,191,7/10/21<br>Daily count: 166
2021-07-11,Long Island,55,2021,1.882,192,7/11/21<br>Daily count: 55
2021-07-11,Lower Hudson Valley,34,2021,1.591,192,7/11/21<br>Daily count: 34
2021-07-11,New York City,171,2021,1.942,192,7/11/21<br>Daily count: 171
2021-07-12,Long Island,53,2021,1.814,193,7/12/21<br>Daily count: 53
2021-07-12,Lower Hudson Valley,39,2021,1.824,193,7/12/21<br>Daily count: 39
2021-07-12,New York City,165,2021,1.874,193,7/12/21<br>Daily count: 165
2021-07-13,Long Island,55,2021,1.882,194,7/13/21<br>Daily count: 55
2021-07-13,Lower Hudson Valley,36,2021,1.684,194,7/13/21<br>Daily count: 36
2021-07-13,New York City,167,2021,1.897,194,7/13/21<br>Daily count: 167
2021-07-14,Long Island,54,2021,1.848,195,7/14/21<br>Daily count: 54
2021-07-14,Lower Hudson Valley,29,2021,1.357,195,7/14/21<br>Daily count: 29
2021-07-14,New York City,168,2021,1.908,195,7/14/21<br>Daily count: 168
2021-07-15,Long Island,53,2021,1.814,196,7/15/21<br>Daily count: 53
2021-07-15,Lower Hudson Valley,30,2021,1.403,196,7/15/21<br>Daily count: 30
2021-07-15,New York City,194,2021,2.203,196,7/15/21<br>Daily count: 194
2021-07-16,Long Island,59,2021,2.019,197,7/16/21<br>Daily count: 59
2021-07-16,Lower Hudson Valley,29,2021,1.357,197,7/16/21<br>Daily count: 29
2021-07-16,New York City,179,2021,2.033,197,7/16/21<br>Daily count: 179
2021-07-17,Long Island,57,2021,1.951,198,7/17/21<br>Daily count: 57
2021-07-17,Lower Hudson Valley,32,2021,1.497,198,7/17/21<br>Daily count: 32
2021-07-17,New York City,178,2021,2.022,198,7/17/21<br>Daily count: 178
2021-07-18,Long Island,57,2021,1.951,199,7/18/21<br>Daily count: 57
2021-07-18,Lower Hudson Valley,31,2021,1.45,199,7/18/21<br>Daily count: 31
2021-07-18,New York City,200,2021,2.272,199,7/18/21<br>Daily count: 200
2021-07-19,Long Island,65,2021,2.225,200,7/19/21<br>Daily count: 65
2021-07-19,Lower Hudson Valley,33,2021,1.544,200,7/19/21<br>Daily count: 33
2021-07-19,New York City,228,2021,2.59,200,7/19/21<br>Daily count: 228
2021-07-20,Long Island,77,2021,2.635,201,7/20/21<br>Daily count: 77
2021-07-20,Lower Hudson Valley,36,2021,1.684,201,7/20/21<br>Daily count: 36
2021-07-20,New York City,249,2021,2.828,201,7/20/21<br>Daily count: 249
2021-07-21,Long Island,95,2021,3.252,202,7/21/21<br>Daily count: 95
2021-07-21,Lower Hudson Valley,41,2021,1.918,202,7/21/21<br>Daily count: 41
2021-07-21,New York City,243,2021,2.76,202,7/21/21<br>Daily count: 243
2021-07-22,Long Island,84,2021,2.875,203,7/22/21<br>Daily count: 84
2021-07-22,Lower Hudson Valley,45,2021,2.105,203,7/22/21<br>Daily count: 45
2021-07-22,New York City,253,2021,2.874,203,7/22/21<br>Daily count: 253
2021-07-23,Long Island,87,2021,2.978,204,7/23/21<br>Daily count: 87
2021-07-23,Lower Hudson Valley,42,2021,1.965,204,7/23/21<br>Daily count: 42
2021-07-23,New York City,261,2021,2.964,204,7/23/21<br>Daily count: 261
2021-07-24,Long Island,90,2021,3.08,205,7/24/21<br>Daily count: 90
2021-07-24,Lower Hudson Valley,43,2021,2.012,205,7/24/21<br>Daily count: 43
2021-07-24,New York City,266,2021,3.021,205,7/24/21<br>Daily count: 266
2021-07-25,Long Island,98,2021,3.354,206,7/25/21<br>Daily count: 98
2021-07-25,Lower Hudson Valley,44,2021,2.058,206,7/25/21<br>Daily count: 44
2021-07-25,New York City,284,2021,3.226,206,7/25/21<br>Daily count: 284
2021-07-26,Long Island,113,2021,3.868,207,7/26/21<br>Daily count: 113
2021-07-26,Lower Hudson Valley,43,2021,2.012,207,7/26/21<br>Daily count: 43
2021-07-26,New York City,308,2021,3.498,207,7/26/21<br>Daily count: 308
2021-07-27,Long Island,114,2021,3.902,208,7/27/21<br>Daily count: 114
2021-07-27,Lower Hudson Valley,41,2021,1.918,208,7/27/21<br>Daily count: 41
2021-07-27,New York City,316,2021,3.589,208,7/27/21<br>Daily count: 316
2021-07-28,Long Island,115,2021,3.936,209,7/28/21<br>Daily count: 115
2021-07-28,Lower Hudson Valley,47,2021,2.199,209,7/28/21<br>Daily count: 47
2021-07-28,New York City,315,2021,3.578,209,7/28/21<br>Daily count: 315
2021-07-29,Long Island,118,2021,4.039,210,7/29/21<br>Daily count: 118
2021-07-29,Lower Hudson Valley,54,2021,2.526,210,7/29/21<br>Daily count: 54
2021-07-29,New York City,340,2021,3.862,210,7/29/21<br>Daily count: 340
2021-07-30,Long Island,123,2021,4.21,211,7/30/21<br>Daily count: 123
2021-07-30,Lower Hudson Valley,54,2021,2.526,211,7/30/21<br>Daily count: 54
2021-07-30,New York City,359,2021,4.078,211,7/30/21<br>Daily count: 359
2021-07-31,Long Island,129,2021,4.415,212,7/31/21<br>Daily count: 129
2021-07-31,Lower Hudson Valley,54,2021,2.526,212,7/31/21<br>Daily count: 54
2021-07-31,New York City,378,2021,4.293,212,7/31/21<br>Daily count: 378
2021-08-01,Long Island,140,2021,4.792,213,8/1/21<br>Daily count: 140
2021-08-01,Lower Hudson Valley,53,2021,2.479,213,8/1/21<br>Daily count: 53
2021-08-01,New York City,406,2021,4.611,213,8/1/21<br>Daily count: 406
2021-08-02,Long Island,156,2021,5.339,214,8/2/21<br>Daily count: 156
2021-08-02,Lower Hudson Valley,57,2021,2.666,214,8/2/21<br>Daily count: 57
2021-08-02,New York City,422,2021,4.793,214,8/2/21<br>Daily count: 422
2021-08-03,Long Island,166,2021,5.682,215,8/3/21<br>Daily count: 166
2021-08-03,Lower Hudson Valley,78,2021,3.649,215,8/3/21<br>Daily count: 78
2021-08-03,New York City,413,2021,4.691,215,8/3/21<br>Daily count: 413
2021-08-04,Long Island,187,2021,6.4,216,8/4/21<br>Daily count: 187
2021-08-04,Lower Hudson Valley,81,2021,3.789,216,8/4/21<br>Daily count: 81
2021-08-04,New York City,448,2021,5.088,216,8/4/21<br>Daily count: 448
2021-08-05,Long Island,212,2021,7.256,217,8/5/21<br>Daily count: 212
2021-08-05,Lower Hudson Valley,97,2021,4.538,217,8/5/21<br>Daily count: 97
2021-08-05,New York City,474,2021,5.384,217,8/5/21<br>Daily count: 474
2021-08-06,Long Island,221,2021,7.564,218,8/6/21<br>Daily count: 221
2021-08-06,Lower Hudson Valley,110,2021,5.146,218,8/6/21<br>Daily count: 110
2021-08-06,New York City,502,2021,5.702,218,8/6/21<br>Daily count: 502
2021-08-07,Long Island,233,2021,7.975,219,8/7/21<br>Daily count: 233
2021-08-07,Lower Hudson Valley,117,2021,5.473,219,8/7/21<br>Daily count: 117
2021-08-07,New York City,527,2021,5.986,219,8/7/21<br>Daily count: 527
2021-08-08,Long Island,249,2021,8.522,220,8/8/21<br>Daily count: 249
2021-08-08,Lower Hudson Valley,127,2021,5.941,220,8/8/21<br>Daily count: 127
2021-08-08,New York City,554,2021,6.292,220,8/8/21<br>Daily count: 554
2021-08-09,Long Island,274,2021,9.378,221,8/9/21<br>Daily count: 274
2021-08-09,Lower Hudson Valley,144,2021,6.736,221,8/9/21<br>Daily count: 144
2021-08-09,New York City,596,2021,6.77,221,8/9/21<br>Daily count: 596
2021-08-10,Long Island,280,2021,9.583,222,8/10/21<br>Daily count: 280
2021-08-10,Lower Hudson Valley,136,2021,6.362,222,8/10/21<br>Daily count: 136
2021-08-10,New York City,601,2021,6.826,222,8/10/21<br>Daily count: 601
2021-08-11,Long Island,285,2021,9.755,223,8/11/21<br>Daily count: 285
2021-08-11,Lower Hudson Valley,146,2021,6.83,223,8/11/21<br>Daily count: 146
2021-08-11,New York City,648,2021,7.36,223,8/11/21<br>Daily count: 648
2021-08-12,Long Island,303,2021,10.371,224,8/12/21<br>Daily count: 303
2021-08-12,Lower Hudson Valley,158,2021,7.391,224,8/12/21<br>Daily count: 158
2021-08-12,New York City,713,2021,8.098,224,8/12/21<br>Daily count: 713
2021-08-13,Long Island,315,2021,10.781,225,8/13/21<br>Daily count: 315
2021-08-13,Lower Hudson Valley,161,2021,7.532,225,8/13/21<br>Daily count: 161
2021-08-13,New York City,738,2021,8.382,225,8/13/21<br>Daily count: 738
2021-08-14,Long Island,307,2021,10.508,226,8/14/21<br>Daily count: 307
2021-08-14,Lower Hudson Valley,168,2021,7.859,226,8/14/21<br>Daily count: 168
2021-08-14,New York City,732,2021,8.314,226,8/14/21<br>Daily count: 732
2021-08-15,Long Island,318,2021,10.884,227,8/15/21<br>Daily count: 318
2021-08-15,Lower Hudson Valley,177,2021,8.28,227,8/15/21<br>Daily count: 177
2021-08-15,New York City,754,2021,8.564,227,8/15/21<br>Daily count: 754
2021-08-16,Long Island,335,2021,11.466,228,8/16/21<br>Daily count: 335
2021-08-16,Lower Hudson Valley,187,2021,8.748,228,8/16/21<br>Daily count: 187
2021-08-16,New York City,796,2021,9.041,228,8/16/21<br>Daily count: 796
2021-08-17,Long Island,368,2021,12.595,229,8/17/21<br>Daily count: 368
2021-08-17,Lower Hudson Valley,193,2021,9.029,229,8/17/21<br>Daily count: 193
2021-08-17,New York City,820,2021,9.314,229,8/17/21<br>Daily count: 820
2021-08-18,Long Island,380,2021,13.006,230,8/18/21<br>Daily count: 380
2021-08-18,Lower Hudson Valley,199,2021,9.309,230,8/18/21<br>Daily count: 199
2021-08-18,New York City,846,2021,9.609,230,8/18/21<br>Daily count: 846
2021-08-19,Long Island,373,2021,12.767,231,8/19/21<br>Daily count: 373
2021-08-19,Lower Hudson Valley,195,2021,9.122,231,8/19/21<br>Daily count: 195
2021-08-19,New York City,839,2021,9.53,231,8/19/21<br>Daily count: 839
2021-08-20,Long Island,390,2021,13.348,232,8/20/21<br>Daily count: 390
2021-08-20,Lower Hudson Valley,202,2021,9.45,232,8/20/21<br>Daily count: 202
2021-08-20,New York City,823,2021,9.348,232,8/20/21<br>Daily count: 823
2021-08-21,Long Island,389,2021,13.314,233,8/21/21<br>Daily count: 389
2021-08-21,Lower Hudson Valley,188,2021,8.795,233,8/21/21<br>Daily count: 188
2021-08-21,New York City,818,2021,9.291,233,8/21/21<br>Daily count: 818
2021-08-22,Long Island,387,2021,13.246,234,8/22/21<br>Daily count: 387
2021-08-22,Lower Hudson Valley,197,2021,9.216,234,8/22/21<br>Daily count: 197
2021-08-22,New York City,835,2021,9.484,234,8/22/21<br>Daily count: 835
2021-08-23,Long Island,394,2021,13.485,235,8/23/21<br>Daily count: 394
2021-08-23,Lower Hudson Valley,207,2021,9.683,235,8/23/21<br>Daily count: 207
2021-08-23,New York City,878,2021,9.973,235,8/23/21<br>Daily count: 878
2021-08-24,Long Island,404,2021,13.828,236,8/24/21<br>Daily count: 404
2021-08-24,Lower Hudson Valley,229,2021,10.713,236,8/24/21<br>Daily count: 229
2021-08-24,New York City,875,2021,9.938,236,8/24/21<br>Daily count: 875
2021-08-25,Long Island,419,2021,14.341,237,8/25/21<br>Daily count: 419
2021-08-25,Lower Hudson Valley,226,2021,10.572,237,8/25/21<br>Daily count: 226
2021-08-25,New York City,880,2021,9.995,237,8/25/21<br>Daily count: 880
2021-08-26,Long Island,441,2021,15.094,238,8/26/21<br>Daily count: 441
2021-08-26,Lower Hudson Valley,232,2021,10.853,238,8/26/21<br>Daily count: 232
2021-08-26,New York City,863,2021,9.802,238,8/26/21<br>Daily count: 863
2021-08-27,Long Island,460,2021,15.744,239,8/27/21<br>Daily count: 460
2021-08-27,Lower Hudson Valley,238,2021,11.134,239,8/27/21<br>Daily count: 238
2021-08-27,New York City,869,2021,9.87,239,8/27/21<br>Daily count: 869
2021-08-28,Long Island,441,2021,15.094,240,8/28/21<br>Daily count: 441
2021-08-28,Lower Hudson Valley,226,2021,10.572,240,8/28/21<br>Daily count: 226
2021-08-28,New York City,830,2021,9.427,240,8/28/21<br>Daily count: 830
2021-08-29,Long Island,449,2021,15.368,241,8/29/21<br>Daily count: 449
2021-08-29,Lower Hudson Valley,235,2021,10.993,241,8/29/21<br>Daily count: 235
2021-08-29,New York City,842,2021,9.564,241,8/29/21<br>Daily count: 842
2021-08-30,Long Island,440,2021,15.06,242,8/30/21<br>Daily count: 440
2021-08-30,Lower Hudson Valley,240,2021,11.227,242,8/30/21<br>Daily count: 240
2021-08-30,New York City,864,2021,9.814,242,8/30/21<br>Daily count: 864
2021-08-31,Long Island,443,2021,15.162,243,8/31/21<br>Daily count: 443
2021-08-31,Lower Hudson Valley,235,2021,10.993,243,8/31/21<br>Daily count: 235
2021-08-31,New York City,885,2021,10.052,243,8/31/21<br>Daily count: 885
2021-09-01,Long Island,449,2021,15.368,244,9/1/21<br>Daily count: 449
2021-09-01,Lower Hudson Valley,245,2021,11.461,244,9/1/21<br>Daily count: 245
2021-09-01,New York City,880,2021,9.995,244,9/1/21<br>Daily count: 880
2021-09-02,Long Island,451,2021,15.436,245,9/2/21<br>Daily count: 451
2021-09-02,Lower Hudson Valley,252,2021,11.789,245,9/2/21<br>Daily count: 252
2021-09-02,New York City,894,2021,10.154,245,9/2/21<br>Daily count: 894
2021-09-03,Long Island,448,2021,15.334,246,9/3/21<br>Daily count: 448
2021-09-03,Lower Hudson Valley,237,2021,11.087,246,9/3/21<br>Daily count: 237
2021-09-03,New York City,901,2021,10.234,246,9/3/21<br>Daily count: 901
2021-09-04,Long Island,422,2021,14.444,247,9/4/21<br>Daily count: 422
2021-09-04,Lower Hudson Valley,222,2021,10.385,247,9/4/21<br>Daily count: 222
2021-09-04,New York City,866,2021,9.836,247,9/4/21<br>Daily count: 866
2021-09-05,Long Island,424,2021,14.512,248,9/5/21<br>Daily count: 424
2021-09-05,Lower Hudson Valley,229,2021,10.713,248,9/5/21<br>Daily count: 229
2021-09-05,New York City,877,2021,9.961,248,9/5/21<br>Daily count: 877
2021-09-06,Long Island,423,2021,14.478,249,9/6/21<br>Daily count: 423
2021-09-06,Lower Hudson Valley,229,2021,10.713,249,9/6/21<br>Daily count: 229
2021-09-06,New York City,872,2021,9.904,249,9/6/21<br>Daily count: 872
2021-09-07,Long Island,449,2021,15.368,250,9/7/21<br>Daily count: 449
2021-09-07,Lower Hudson Valley,236,2021,11.04,250,9/7/21<br>Daily count: 236
2021-09-07,New York City,865,2021,9.825,250,9/7/21<br>Daily count: 865
2021-09-08,Long Island,449,2021,15.368,251,9/8/21<br>Daily count: 449
2021-09-08,Lower Hudson Valley,240,2021,11.227,251,9/8/21<br>Daily count: 240
2021-09-08,New York City,852,2021,9.677,251,9/8/21<br>Daily count: 852
2021-09-09,Long Island,458,2021,15.676,252,9/9/21<br>Daily count: 458
2021-09-09,Lower Hudson Valley,234,2021,10.946,252,9/9/21<br>Daily count: 234
2021-09-09,New York City,810,2021,9.2,252,9/9/21<br>Daily count: 810
2021-09-10,Long Island,472,2021,16.155,253,9/10/21<br>Daily count: 472
2021-09-10,Lower Hudson Valley,223,2021,10.432,253,9/10/21<br>Daily count: 223
2021-09-10,New York City,817,2021,9.28,253,9/10/21<br>Daily count: 817
2021-09-11,Long Island,458,2021,15.676,254,9/11/21<br>Daily count: 458
2021-09-11,Lower Hudson Valley,224,2021,10.479,254,9/11/21<br>Daily count: 224
2021-09-11,New York City,778,2021,8.837,254,9/11/21<br>Daily count: 778
2021-09-12,Long Island,441,2021,15.094,255,9/12/21<br>Daily count: 441
2021-09-12,Lower Hudson Valley,229,2021,10.713,255,9/12/21<br>Daily count: 229
2021-09-12,New York City,787,2021,8.939,255,9/12/21<br>Daily count: 787
2021-09-13,Long Island,471,2021,16.121,256,9/13/21<br>Daily count: 471
2021-09-13,Lower Hudson Valley,228,2021,10.666,256,9/13/21<br>Daily count: 228
2021-09-13,New York City,801,2021,9.098,256,9/13/21<br>Daily count: 801
2021-09-14,Long Island,474,2021,16.223,257,9/14/21<br>Daily count: 474
2021-09-14,Lower Hudson Valley,205,2021,9.59,257,9/14/21<br>Daily count: 205
2021-09-14,New York City,788,2021,8.95,257,9/14/21<br>Daily count: 788
2021-09-15,Long Island,455,2021,15.573,258,9/15/21<br>Daily count: 455
2021-09-15,Lower Hudson Valley,205,2021,9.59,258,9/15/21<br>Daily count: 205
2021-09-15,New York City,754,2021,8.564,258,9/15/21<br>Daily count: 754
2021-09-16,Long Island,453,2021,15.505,259,9/16/21<br>Daily count: 453
2021-09-16,Lower Hudson Valley,207,2021,9.683,259,9/16/21<br>Daily count: 207
2021-09-16,New York City,741,2021,8.416,259,9/16/21<br>Daily count: 741
2021-09-17,Long Island,444,2021,15.197,260,9/17/21<br>Daily count: 444
2021-09-17,Lower Hudson Valley,208,2021,9.73,260,9/17/21<br>Daily count: 208
2021-09-17,New York City,738,2021,8.382,260,9/17/21<br>Daily count: 738
2021-09-18,Long Island,428,2021,14.649,261,9/18/21<br>Daily count: 428
2021-09-18,Lower Hudson Valley,196,2021,9.169,261,9/18/21<br>Daily count: 196
2021-09-18,New York City,712,2021,8.087,261,9/18/21<br>Daily count: 712
2021-09-19,Long Island,434,2021,14.854,262,9/19/21<br>Daily count: 434
2021-09-19,Lower Hudson Valley,190,2021,8.888,262,9/19/21<br>Daily count: 190
2021-09-19,New York City,740,2021,8.405,262,9/19/21<br>Daily count: 740
2021-09-20,Long Island,426,2021,14.581,263,9/20/21<br>Daily count: 426
2021-09-20,Lower Hudson Valley,201,2021,9.403,263,9/20/21<br>Daily count: 201
2021-09-20,New York City,769,2021,8.734,263,9/20/21<br>Daily count: 769
2021-09-21,Long Island,422,2021,14.444,264,9/21/21<br>Daily count: 422
2021-09-21,Lower Hudson Valley,202,2021,9.45,264,9/21/21<br>Daily count: 202
2021-09-21,New York City,754,2021,8.564,264,9/21/21<br>Daily count: 754
2021-09-22,Long Island,396,2021,13.554,265,9/22/21<br>Daily count: 396
2021-09-22,Lower Hudson Valley,193,2021,9.029,265,9/22/21<br>Daily count: 193
2021-09-22,New York City,741,2021,8.416,265,9/22/21<br>Daily count: 741
2021-09-23,Long Island,405,2021,13.862,266,9/23/21<br>Daily count: 405
2021-09-23,Lower Hudson Valley,173,2021,8.093,266,9/23/21<br>Daily count: 173
2021-09-23,New York City,740,2021,8.405,266,9/23/21<br>Daily count: 740
2021-09-24,Long Island,398,2021,13.622,267,9/24/21<br>Daily count: 398
2021-09-24,Lower Hudson Valley,171,2021,7.999,267,9/24/21<br>Daily count: 171
2021-09-24,New York City,757,2021,8.598,267,9/24/21<br>Daily count: 757
2021-09-25,Long Island,387,2021,13.246,268,9/25/21<br>Daily count: 387
2021-09-25,Lower Hudson Valley,168,2021,7.859,268,9/25/21<br>Daily count: 168
2021-09-25,New York City,736,2021,8.36,268,9/25/21<br>Daily count: 736
2021-09-26,Long Island,395,2021,13.52,269,9/26/21<br>Daily count: 395
2021-09-26,Lower Hudson Valley,181,2021,8.467,269,9/26/21<br>Daily count: 181
2021-09-26,New York City,734,2021,8.337,269,9/26/21<br>Daily count: 734
2021-09-27,Long Island,394,2021,13.485,270,9/27/21<br>Daily count: 394
2021-09-27,Lower Hudson Valley,182,2021,8.514,270,9/27/21<br>Daily count: 182
2021-09-27,New York City,731,2021,8.303,270,9/27/21<br>Daily count: 731
2021-09-28,Long Island,393,2021,13.451,271,9/28/21<br>Daily count: 393
2021-09-28,Lower Hudson Valley,186,2021,8.701,271,9/28/21<br>Daily count: 186
2021-09-28,New York City,718,2021,8.155,271,9/28/21<br>Daily count: 718
2021-09-29,Long Island,372,2021,12.732,272,9/29/21<br>Daily count: 372
2021-09-29,Lower Hudson Valley,184,2021,8.607,272,9/29/21<br>Daily count: 184
2021-09-29,New York City,679,2021,7.712,272,9/29/21<br>Daily count: 679
2021-09-30,Long Island,344,2021,11.774,273,9/30/21<br>Daily count: 344
2021-09-30,Lower Hudson Valley,170,2021,7.953,273,9/30/21<br>Daily count: 170
2021-09-30,New York City,641,2021,7.281,273,9/30/21<br>Daily count: 641
2021-10-01,Long Island,325,2021,11.124,274,10/1/21<br>Daily count: 325
2021-10-01,Lower Hudson Valley,177,2021,8.28,274,10/1/21<br>Daily count: 177
2021-10-01,New York City,640,2021,7.269,274,10/1/21<br>Daily count: 640
2021-10-02,Long Island,325,2021,11.124,275,10/2/21<br>Daily count: 325
2021-10-02,Lower Hudson Valley,168,2021,7.859,275,10/2/21<br>Daily count: 168
2021-10-02,New York City,623,2021,7.076,275,10/2/21<br>Daily count: 623
2021-10-03,Long Island,341,2021,11.671,276,10/3/21<br>Daily count: 341
2021-10-03,Lower Hudson Valley,174,2021,8.14,276,10/3/21<br>Daily count: 174
2021-10-03,New York City,629,2021,7.144,276,10/3/21<br>Daily count: 629
2021-10-04,Long Island,340,2021,11.637,277,10/4/21<br>Daily count: 340
2021-10-04,Lower Hudson Valley,171,2021,7.999,277,10/4/21<br>Daily count: 171
2021-10-04,New York City,644,2021,7.315,277,10/4/21<br>Daily count: 644
2021-10-05,Long Island,345,2021,11.808,278,10/5/21<br>Daily count: 345
2021-10-05,Lower Hudson Valley,172,2021,8.046,278,10/5/21<br>Daily count: 172
2021-10-05,New York City,621,2021,7.053,278,10/5/21<br>Daily count: 621
2021-10-06,Long Island,342,2021,11.706,279,10/6/21<br>Daily count: 342
2021-10-06,Lower Hudson Valley,171,2021,7.999,279,10/6/21<br>Daily count: 171
2021-10-06,New York City,611,2021,6.94,279,10/6/21<br>Daily count: 611
2021-10-07,Long Island,328,2021,11.226,280,10/7/21<br>Daily count: 328
